Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CabinNumber,CryoSleep,VIP,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
-0.47665129156244224,-0.3422969515126245,-0.018542955625015775,-0.2994719540588988,-0.2754049252570201,0.051920816614429106,-0.6353779232054185,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.4077968826224509,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,1.5298853128140428,True,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.6938736604174112,-0.3422969515126245,0.2937880880994855,-0.2994719540588988,-0.25603218654970417,0.08099325943053257,-0.9194106567713137,False,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7520689273224078,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,1.2069439856089839,True,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7520689273224078,-0.258499608299498,0.0754595915153681,-0.21729271912993692,-0.2754049252570201,-0.271399986825267,-1.1061719062392996,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7520689273224078,-0.3422969515126245,1.6953357425603055,-0.2994719540588988,0.1085275327606957,0.029015255607802132,-0.7890668680801152,False,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.3717586077823303,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,0.06692219198148674,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4184560246574457,-0.20974479043004252,0.7559167392025339,4.312627965423657,-0.2754049252570201,-0.20268330380538607,-0.8435388991749444,False,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3389424736824595,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.6392687825693348,False,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2.13981624815723,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.5128158532420528,True,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4873104335974371,-0.27678266500054377,-0.28538889589449257,-0.2994719540588988,-0.2630768188069099,14.120340190261587,-0.9369195239089374,False,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4873104335974371,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.6373233528873766,True,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.8897777452023905,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,1.7458280075114014,True,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6832145183824164,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.7209768292115787,True,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.484088292857187,1.8211980914444614,-0.2866018319866266,-0.15859326560924986,-0.2754049252570201,-0.2722809699409065,0.70696855734573,False,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6250192514774199,-0.3422969515126245,-0.2866018319866266,0.6917102468189885,-0.2401817639709911,-0.11987089093527317,-0.6645593684347912,False,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.06352483792249397,-0.3422969515126245,-0.2253485593338603,-0.2994719540588988,-0.2754049252570201,10.425497003269529,-0.07120331543754448,False,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.4873104335974371,-0.2783062530589642,-0.2866018319866266,0.05607902155211998,-0.14243749140226072,1.360180743339085,-0.6334324935234603,False,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.9004368872373854,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-1.069208742282094,True,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.005329571017497405,-0.3362025992789426,1.7990417784377613,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.9427558129548119,False,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4077968826224509,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,0.17586625417114518,True,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.831582478297394,1.2193808083683706,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,0.15446652766960514,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7520689273224078,0.15286916747403248,-0.2866018319866266,0.5005177410658935,-0.23137597364948387,-0.267876054362709,0.424881253461793,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.7520689273224078,-0.3422969515126245,-0.2756854071574207,-0.17704166528718007,1.6037507293526256,-0.250256392049919,1.617429648502161,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3389424736824595,1.5332399484029902,-0.2866018319866266,-0.2994719540588988,-0.2745243462248694,-0.269638020593988,0.7964583227158066,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6250192514774199,-0.3422969515126245,1.6146754924333955,-0.2994719540588988,-0.25250987042110123,-0.269638020593988,-1.152862218606296,False,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.06352483792249397,-0.33010824704526065,0.3040980448826244,-0.2793464271375204,-0.2736437671927186,-0.26611408813143,-1.1548076482882543,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.3135633408773337,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.5264338610157601,True,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0381457051173681,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.5633970249729656,True,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7520689273224078,0.7988705042443174,-0.2866018319866266,-0.1753645380437319,-0.2754049252570201,-0.2722809699409065,1.0863273453275764,False,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2.346379474977204,-0.3377261873373631,0.1991790729130346,-0.2994719540588988,-0.2754049252570201,-0.267876054362709,-0.713195110483746,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.1070001140573595,-0.3422969515126245,-0.09677733356765784,2.704262938956831,0.08915479405337977,1.203365748755254,-0.7521037041229097,False,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6938736604174112,-0.19298532178741717,-0.2866018319866266,-0.08983104862787358,-0.2754049252570201,0.6809427611810313,0.7633860181225174,False,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8897777452023905,-0.3422969515126245,-0.251426685314741,-0.2793464271375204,-0.21552555107077082,0.30300100457168627,-1.0244638595970557,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.6578353855772905,-0.33924977539578355,-0.2756854071574207,0.8829027525720836,-0.2754049252570201,-0.271399986825267,0.19726598067268522,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2807472067774629,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.5283792906977183,True,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5455057005024336,-0.299636485876851,0.06514963473222922,-0.2994719540588988,-0.2754049252570201,-0.06436895464998475,-0.7170859698476623,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.47665129156244224,-0.3422969515126245,-0.28478242784842556,0.5156118862569273,-0.2754049252570201,-0.07141681957510074,-0.6295416341595439,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.20123365580247674,-0.34077336345420406,0.4830061184723872,7.7339675420579885,-0.03764858657632453,4.234828649670769,-0.8960655005878154,False,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8897777452023905,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,0.5882973467462806,True,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5561648425374285,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.5750696030647148,True,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3389424736824595,-0.3422969515126245,-0.23201970784059722,-0.2994719540588988,0.4246554053028057,-0.2722809699409065,2.5064910131570524,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.14303838889748016,-0.14880126809322317,-0.24051026048553512,1.3374042355465463,-0.17149659946323462,-0.2722809699409065,-0.3104911663184014,False,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6938736604174112,-0.3422969515126245,-0.2866018319866266,-0.2977948268154506,-0.2754049252570201,1.780409689499126,0.22061113685618347,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.07418397995748878,-0.30420725005211247,-0.13801716070021333,0.03259924014384516,-0.2736437671927186,0.010514610179372656,-0.5614515952910074,False,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9004368872373854,0.3265582061339676,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.04851125856847377,1.164144532605904,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.2700880647424681,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.6061964779760457,True,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5455057005024336,0.7272618654985546,-0.1822893280631038,0.38479596126796756,-0.2736437671927186,-0.2669950712470695,-1.0536453048264285,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.6832145183824164,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,0.15079532630393047,0.03077722183908113,0.31010090222626,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.5455057005024336,-0.3285846589868402,-0.2866018319866266,-0.2994719540588988,-0.25339044945325195,0.4421963368427271,1.3003246103429769,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.13237924686248537,0.9771303070795139,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.252018358281198,0.3334460584097583,False,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.47665129156244224,-0.3422969515126245,-0.2866018319866266,-0.2625751547030384,-0.2754049252570201,0.3461691772380217,-0.4233260878719762,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.165195380962356,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,0.675841682434399,True,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.5561648425374285,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.8357571804471117,True,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.2700880647424681,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,2.2360762873648645,True,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.9914482882422526,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,1.928698397615471,False,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7627280693574026,0.8963801399832283,-0.2866018319866266,0.4938092320921007,-0.06758827366944915,-0.2722809699409065,-0.9544283910465611,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.4184560246574457,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-1.152862218606296,True,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5201265676973077,-0.3422969515126245,-0.10344848207439476,-0.2994719540588988,0.92834661169302,0.31709673442191827,-0.9836098362759338,False,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6832145183824164,-0.3422969515126245,-0.2866018319866266,0.5323831586914093,-0.26395739783906064,-0.2722809699409065,-0.6314870638415021,False,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.6217971107371696,-0.34077336345420406,-0.2866018319866266,-0.29108631784165784,0.6245468456010201,-0.13925251947934214,-1.0944993281475504,False,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2807472067774629,1.245281805361519,-0.2562784296832769,-0.2994719540588988,-0.26747971396766357,-0.2722809699409065,0.8334214866730121,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.47665129156244224,0.8049648564779993,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,1.4014869538048025,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.2700880647424681,1.8059622108602567,-0.21200626232038647,-0.25586664572924556,-0.26747971396766357,0.4430773199583666,-0.808521164899697,False,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6832145183824164,-0.3422969515126245,-0.2859953639405596,-0.2994719540588988,1.56060235677724,-0.22382689858073404,-0.9913915550037666,False,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.07418397995748878,-0.3422969515126245,-0.17015996714176396,-0.2994719540588988,0.22212222790813912,-0.2722809699409065,-0.7987940164899061,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7520689273224078,-0.3422969515126245,-0.2866018319866266,-0.2994719540588988,-0.2754049252570201,-0.2722809699409065,-0.6159236263858366,True,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2807472067774629,-0.3422969515126245,-0.2866018319866266,-0.041194358567875726,-0.25603218654970417,0.4501251848834826,-0.8260300320373207,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.13237924686248537,0.7059316326806678,-0.1004161418440598,1.0070101685872506,-0.2754049252570201,-0.255542290743756,-0.24434655713182304,False,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.9586321541423819,8.358914450126754,-0.2866018319866266,3.9201801904567772,-0.2754049252570201,0.934665898485207,-0.7754488603064079,False,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6938736604174112,-0.33924977539578355,-0.2866018319866266,-0.2994719540588988,-0.2736437671927186,0.42105274206737914,-0.2093288228565757,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.4077968826224509,0.25647315544662536,0.02269687150753973,-0.2994719540588988,-0.2754049252570201,-0.267876054362709,-0.8104665945816553,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5561648425374285,-0.3422969515126245,-0.2866018319866266,1.0170729320479397,-0.2727631881605679,-0.2722809699409065,-0.6334324935234603,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.4077968826224509,-0.13051821139217737,-0.2866018319866266,-0.2994719540588988,0.22388338597244056,-0.2722809699409065,-0.38441749423281246,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
